Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,corpus,color
a_uXMBoPIt4,17.93,-1.5,3.0,-3.04,-1.43,0.1,Informational interaction,Y,1
a_VqJorVPEE,39.46,-3.63,-0.69,9.27,-0.97,0.53,Intimate interpersonal interaction,Y,1
A_zGdEZ6HJk,8.4,-2.55,0.86,1.1,-1.08,-0.57,Involved persuasion,Y,1
a0BYvqNAbhk,16.13,-2.78,-3.34,-1.61,-2.06,1.43,Involved persuasion,Y,1
A0f9Mo1gxh8,-18.69,1.43,5.97,-5.02,2.06,0.48,Learned exposition,Y,1
A0fovu0030E,39.05,-6.32,-6.57,6.29,-2.67,-0.14,Intimate interpersonal interaction,Y,1
a0Fu_uq_v_c,16.26,-5.76,-8.62,-7.63,-3.92,-1.52,Situated reportage,Y,1
A0L9DIIJpts,39.63,-2.84,-3.1,-3.16,-3.92,0.8,Intimate interpersonal interaction,Y,1
A0MzM6oNt8A,1.17,1.75,-1.24,-1.44,0.88,-1.93,Imaginative narrative,Y,1
a0p2f4rh5Q4,34.94,-1.51,-5.26,6.9,-0.38,-0.59,Informational interaction,Y,1
a-0SKaxy3BY,16.65,1.26,1.47,-0.32,-0.67,8.31,Involved persuasion,Y,1
A0y0UxxVJNA,22.41,-5.05,-1.05,1.09,-0.78,0.45,Informational interaction,Y,1
A0yaoh6VS6k,15.0,-3.88,2.1,3.5,-0.43,5.77,Involved persuasion,Y,1
a1FQqN1QfUI,20.19,-3.73,-5.01,0.15,-1.96,0.31,Informational interaction,Y,1
a1FSz47cE38,22.21,-4.63,-2.63,2.98,-2.39,1.95,Informational interaction,Y,1
a1hOpzoiffI,18.28,-2.9,-0.31,-0.38,-1.41,-0.6,Informational interaction,Y,1
A1kzKxUi378,-2.83,-1.12,-5.48,-3.29,-3.8,1.33,Situated reportage,Y,1
A1muj6w4M6E,30.82,1.54,-3.24,1.09,-2.05,-2.08,Informational interaction,Y,1
A1NPaOe7qLI,-8.45,1.34,-0.71,-1.28,-0.18,1.35,General narrative exposition,Y,1
a1OxNJtmNF4,19.51,-3.81,-1.64,1.41,-0.78,-0.3,Informational interaction,Y,1
a1Pa-xkcP58,17.71,-3.17,-3.59,-0.99,-1.15,0.45,Informational interaction,Y,1
A1QSPSqQc1k,-3.59,-4.0,1.62,2.36,0.5,-2.5,Involved persuasion,Y,1
A1SzdP7MkZ8,31.38,-1.87,-0.0799999999999996,-4.3,-2.83,1.47,Informational interaction,Y,1
a1trniXrtjo,30.51,-2.25,0.0200000000000001,-1.95,-0.1,1.93,Informational interaction,Y,1
A1woEq1RVO0,3.11,-2.14,-2.28,-0.61,-2.91,-0.31,Involved persuasion,Y,1
a1yhUv_9PqI,4.69,-2.48,2.88,3.31,-0.11,1.88,Involved persuasion,Y,1
a2cA0z5nFT0,36.68,-2.93,-0.73,-1.1,-1.91,1.92,Informational interaction,Y,1
a2GwiUhhlgo,21.52,-0.0700000000000001,-2.19,1.66,-2.39,1.28,Informational interaction,Y,1
A2m_y6CY-2o,4.95,5.4,-1.59,-1.92,-3.62,-0.88,Imaginative narrative,Y,1
A2M3SHEluoc,13.67,-4.61,-1.51,-2.19,-0.36,-0.78,Involved persuasion,Y,1
a2mIpctwIYo,25.18,-4.18,0.58,1.15,-0.62,2.43,Informational interaction,Y,1
a2q9Tpm1Rww,1.15,-0.1,-2.21,6.65,1.78,2.48,Involved persuasion,Y,1
a2Quq71FeQs,32.46,0.41,-1.82,1.13,-2.26,0.23,Informational interaction,Y,1
A2TU2_03p4o,5.72,-1.48,-1.22,-2.44,-2.3,-2.64,Involved persuasion,Y,1
A2u0iyKgr6Y,-4.84,-0.36,-0.29,2.48,3.44,-0.79,General narrative exposition,Y,1
a3c4QcXadBQ,1.33,2.49,0.36,-4.83,-2.44,-1.21,Imaginative narrative,Y,1
A3cPT0L6yRs,22.63,-4.19,-2.95,-1.26,-2.93,0.74,Informational interaction,Y,1
a3dONQaJwB8,-3.72,6.85,-1.03,2.96,0.87,-0.88,General narrative exposition,Y,1
a3E92w7xwe0,-0.27,-3.25,-0.79,-0.33,0.88,2.52,Involved persuasion,Y,1
a3HmfsfuuGo,27.95,2.39,-2.69,2.57,-1.93,0.14,Informational interaction,Y,1
a3vGuY4LAzY,23.33,-3.62,-2.09,-1.41,-2.66,0.0,Informational interaction,Y,1
A3wGvtT9rLc,1.71,1.16,2.12,0.17,-1.25,0.52,Involved persuasion,Y,1
a3zfJXKsBOY,19.16,-3.63,-1.37,0.9,-3.25,1.5,Informational interaction,Y,1
a4BUwqa6i9A,1.65,-5.07,-3.34,1.83,-3.92,0.91,Involved persuasion,Y,1
A4giZRp8J1U,24.69,-4.09,-0.1,2.69,-1.7,-0.01,Informational interaction,Y,1
A4IUQvHyAiU,-13.42,-5.33,11.67,5.79,1.17,0.24,Learned exposition,Y,1
a4LytE4v9wM,10.14,-3.73,1.2,1.3,-1.22,1.24,Involved persuasion,Y,1
A4nqqySjul4,20.5,-4.46,-2.3,-2.42,-3.62,-0.22,Informational interaction,Y,1
a4pdt_CYHYI,18.3,-0.6,-0.72,1.65,-2.25,1.49,Informational interaction,Y,1
a4pY5QEfLT4,0.0300000000000007,2.96,-1.15,3.31,4.57,1.62,Involved persuasion,Y,1
A4qajPMjkvk,21.61,8.37,1.32,6.87,1.92,-1.24,Informational interaction,Y,1
A4QZDMe2Lgs,32.11,-0.19,-4.57,2.12,-3.29,-0.99,Informational interaction,Y,1
a4s9_97gIZQ,26.57,-1.7,-5.36,0.34,-3.32,-3.5,Informational interaction,Y,1
A5_DoREYqUY,9.7,-0.25,-3.76,-0.51,-2.35,0.98,Imaginative narrative,Y,1
A5AN3wFGw4k,5.17,-3.03,1.16,1.53,0.43,2.21,Involved persuasion,Y,1
A5RAMoW0y20,24.78,-5.12,0.58,0.34,-1.29,1.09,Informational interaction,Y,1
A5RxVBKJxwc,25.27,-1.65,-2.53,-2.28,-2.25,-1.31,Informational interaction,Y,1
A5U51xGH3Ic,8.46,0.03,2.98,0.57,-2.1,1.27,Involved persuasion,Y,1
a5uyZYp4biY,24.77,-5.5,-4.93,-2.66,-2.0,-1.57,Informational interaction,Y,1
a6B6d4X2BdY,31.34,-3.98,2.06,5.8,2.39,1.6,Informational interaction,Y,1
A6DeUaLnJlw,0.27,2.26,-2.71,2.14,2.74,-0.84,Imaginative narrative,Y,1
A6euDJQzkYM,16.31,-2.5,-0.55,2.72,-1.11,2.07,Involved persuasion,Y,1
A6f6Ny-U4Js,23.91,-5.32,-3.82,7.04,-0.18,1.85,Informational interaction,Y,1
a6IfJkXsFvg,40.87,-0.9,-4.41,-0.0899999999999997,-2.35,0.33,Intimate interpersonal interaction,Y,1
a6j5lbt6OLQ,26.24,-3.07,2.17,-2.18,-3.33,-2.57,Informational interaction,Y,1
a6jk1EQ7Exw,35.56,-1.16,-1.72,0.0899999999999999,-2.45,-0.98,Informational interaction,Y,1
a6Lekcuz3cY,5.61,-3.07,3.33,-0.7,2.14,0.98,Involved persuasion,Y,1
a6LSh0-NUuM,5.24,-3.5,9.57,-2.1,-3.92,-3.5,Involved persuasion,Y,1
a6nD2m5HjH0,27.54,-0.48,-2.12,7.09,-1.21,1.81,Informational interaction,Y,1
A6q3zJK5GBU,20.36,-2.34,-3.26,-2.26,-2.02,-0.38,Informational interaction,Y,1
a6Tt0RB2aAU,7.84,-2.18,1.25,-1.39,-0.54,1.02,Involved persuasion,Y,1
a6UlghIGVVA,25.46,-2.05,-3.54,-2.07,-1.99,3.36,Informational interaction,Y,1
A6VtJYA1i_Y,-4.46,2.19,-3.03,4.0,0.72,-2.88,General narrative exposition,Y,1
A6xFX3K8aA4,27.02,-2.2,-2.75,-2.74,-2.1,-0.5,Informational interaction,Y,1
a7_e_NY-f3g,20.56,-1.64,-5.54,0.0699999999999998,-0.28,-1.57,Informational interaction,Y,1
A7BjkNQMFgQ,34.52,-1.98,-0.34,-3.02,-2.47,1.38,Informational interaction,Y,1
A7eU8MrnREA,-4.67,-2.97,1.26,-2.45,1.68,2.85,General narrative exposition,Y,1
a7G4f8UVYZs,0.649999999999999,-2.2,-0.32,-3.45,-1.42,-1.04,Involved persuasion,Y,1
A7O5CB_-CoE,19.14,-4.69,0.14,6.69,-1.67,0.91,Informational interaction,Y,1
a7oTg6XJsnk,21.89,-3.93,0.56,-2.47,-1.59,-0.52,Informational interaction,Y,1
a7RL-h5P1hU,30.35,4.28,-1.67,-5.38,-3.44,0.66,Informational interaction,Y,1
A7s_uFrAjco,14.81,-0.61,-0.7,0.44,-1.06,0.28,Involved persuasion,Y,1
A7zemIxSU6c,27.62,-4.87,0.51,1.1,-3.3,-0.24,Informational interaction,Y,1
a8ErbCJJ-6k,25.25,-3.6,-1.7,-0.37,-1.33,-0.0700000000000001,Informational interaction,Y,1
a8HGeZPrgSA,17.0,1.45,-1.95,-8.25,-3.27,-2.47,Informational interaction,Y,1
A8htt1Ivk9Y,7.44,-0.32,2.83,4.04,-0.27,-2.54,Involved persuasion,Y,1
a8ICi5_buJQ,33.59,-4.58,-5.05,-3.06,-3.92,4.74,Informational interaction,Y,1
a8iCkNpgRMk,29.74,0.33,-3.47,-1.81,-1.52,-0.72,Informational interaction,Y,1
A8jG4VSsN_4,-6.51,3.32,3.29,2.06,-1.7,-0.52,General narrative exposition,Y,1
a8L41RnjB4w,3.28,0.26,4.26,2.78,-3.27,1.3,Involved persuasion,Y,1
A8lXQ-MzLlo,16.4,-2.77,-1.51,0.9,-3.09,1.48,Involved persuasion,Y,1
a8MzZ-AJDL4,13.05,0.27,1.21,1.73,1.13,1.21,Involved persuasion,Y,1
A8sceilCBWc,20.77,-1.52,-4.12,0.02,-2.58,-1.03,Informational interaction,Y,1
A-8UM_s6FzA,22.2,0.98,-1.74,-2.94,-3.05,-0.62,Informational interaction,Y,1
A-8v8Xrpd4o,19.06,-4.07,-1.24,-1.45,-3.58,0.84,Informational interaction,Y,1
a8-vg5UVbns,24.63,-2.89,-3.15,7.97,-2.43,1.41,Informational interaction,Y,1
a8-VyWlDuMo,19.08,-2.12,-2.26,-2.43,2.44,1.26,Informational interaction,Y,1
a8wQhAnmTP8,13.88,1.48,2.13,-4.12,-1.42,0.64,Involved persuasion,Y,1
a8y3c2qZLDM,12.62,-4.2,3.08,-2.4,-1.82,-1.83,Involved persuasion,Y,1
a8YttDrf-lo,-3.88,-1.76,0.15,3.44,4.33,-2.71,General narrative exposition,Y,1
A9I_MDKC_jQ,28.31,-5.29,-2.3,-2.41,-1.77,2.15,Informational interaction,Y,1
A9IiP8QBQj0,-13.35,-1.39,3.92,-0.0900000000000002,5.02,-2.57,Scientific exposition,Y,1
a9qAQkFNbl8,8.14,-2.65,1.3,-3.88,3.17,-1.78,Involved persuasion,Y,1
a9rEK4eij58,-16.83,0.99,3.71,-2.75,5.02,0.07,Learned exposition,Y,1
a9rfxb8jXq0,7.33,1.47,-1.17,5.65,-1.33,2.43,Involved persuasion,Y,1
A9RwpGfUpyE,18.77,-4.92,-1.13,-0.96,-1.51,2.07,Informational interaction,Y,1
A9w4C_mgDds,14.48,-4.42,-0.2,1.26,-0.81,0.17,Involved persuasion,Y,1
a9Y1ZryyDQw,20.01,-4.7,-1.67,0.72,-1.93,-0.07,Informational interaction,Y,1
a9yY23FSIvk,29.12,-3.9,-1.87,-2.19,-2.65,-1.15,Informational interaction,Y,1
a12KAar7TW0,0.32,2.12,-0.63,-3.11,-1.15,-0.53,Imaginative narrative,Y,1
a13oO5OCj40,18.42,-2.65,-1.3,4.42,-3.05,6.35,Informational interaction,Y,1
a14ZN7dFjRU,6.67,-3.23,-2.34,0.11,-3.59,-1.4,Involved persuasion,Y,1
a31owm3WO00,11.9,4.25,1.77,0.54,-2.35,0.21,Imaginative narrative,Y,1
a37NK-HsgvA,15.81,-3.0,-0.76,3.05,-0.58,0.93,Involved persuasion,Y,1
A42Vl4kIzWA,11.37,-1.09,0.91,3.42,-3.08,2.23,Involved persuasion,Y,1
A45nPpsqxdI,22.66,-2.18,-3.18,-3.8,-1.42,2.47,Informational interaction,Y,1
a48lY741lTY,29.81,-1.81,-4.21,-2.49,-2.58,3.21,Informational interaction,Y,1
a73z_CkGapA,27.71,-3.23,-1.17,2.43,-2.22,2.97,Informational interaction,Y,1
A-76cD1svOs,31.87,-0.1,-5.05,-3.26,-3.2,-2.1,Informational interaction,Y,1
A78mtV6aN0s,27.75,-2.8,-0.81,3.6,-2.68,1.07,Informational interaction,Y,1
a83EmWtZMfg,15.04,-5.68,-0.24,2.83,-1.37,-0.4,Involved persuasion,Y,1
a88VmS0eY9o,34.95,-1.55,0.95,6.8,-0.42,2.31,Informational interaction,Y,1
a-95jFbd0Kc,16.96,0.47,-1.17,1.75,-0.99,1.53,Involved persuasion,Y,1
a98LyGAxYog,14.03,-3.88,-1.46,5.29,-1.27,-0.09,Involved persuasion,Y,1
A99ik6knH2c,13.16,0.66,1.86,6.57,-1.53,0.91,Involved persuasion,Y,1
A656g9ouvL4,17.58,-1.25,0.32,1.88,1.09,1.09,Involved persuasion,Y,1
A874oOdhyDs,19.11,-2.41,-0.62,0.2,-0.85,0.6,Informational interaction,Y,1
A87945kFt9M,31.18,-1.92,-1.6,0.43,-1.33,1.69,Informational interaction,Y,1
Aa_YCxdPSjE,31.04,6.09,-0.96,4.53,-0.48,0.76,Informational interaction,Y,1
AA1uZJg9UqE,12.15,-0.49,-0.68,-2.58,4.65,0.07,Involved persuasion,Y,1
AA1YNrIs5wY,30.01,-1.06,-1.15,-1.3,-1.04,1.55,Informational interaction,Y,1
AA5jcU5WrPc,26.37,-3.8,-3.72,0.57,-2.16,0.0,Informational interaction,Y,1
Aa7tSLzt2tw,34.98,-2.25,-2.67,-0.22,-2.02,-0.62,Informational interaction,Y,1
aa8aM6cp-2M,25.56,-2.2,-2.71,-1.78,-2.56,2.81,Informational interaction,Y,1
aa40-8PbRy8,6.22,-3.99,5.37,0.919999999999999,1.09,0.72,Involved persuasion,Y,1
AAD_UjZ98GI,7.52,-4.63,3.85,4.54,-1.39,2.16,Involved persuasion,Y,1
AaD2gq7yAGs,6.55,-1.38,6.57,3.2,-0.81,0.7,Involved persuasion,Y,1
aadWeEMyCMA,6.06,-2.13,1.38,1.91,-1.78,-0.17,Involved persuasion,Y,1
aAE77dkdGUw,23.17,-0.93,-0.67,-1.37,-2.81,0.4,Informational interaction,Y,1
Aafo2s3VLys,32.11,-4.23,-5.15,-4.6,-3.3,0.19,Informational interaction,Y,1
AaGaYxorSBo,18.5,-5.88,-4.6,7.19,-1.97,1.41,Informational interaction,Y,1
AaIX2nvPOxQ,22.37,-1.71,0.04,-2.43,0.84,1.4,Informational interaction,Y,1
aAjivFmvYo0,17.3,-4.66,-2.41,-3.52,-3.2,-1.02,Informational interaction,Y,1
AaKe19KV5Ic,13.34,-4.67,-0.88,2.47,1.59,-0.19,Involved persuasion,Y,1
aaKJZWdrsg0,-12.54,4.76,8.47,-1.29,2.53,-1.33,General narrative exposition,Y,1
aakQOFJ3Tvw,-6.75,-1.19,-0.51,-1.52,4.58,-0.38,General narrative exposition,Y,1
AAl72eSlMHo,31.0,1.19,-0.6,9.66,0.58,-3.5,Informational interaction,Y,1
aaN1qEu00Js,47.58,-4.57,2.55,1.87,-3.92,-0.36,Intimate interpersonal interaction,Y,1
AANecHtJYk8,9.99,-0.7,-0.64,1.38,-1.39,1.68,Involved persuasion,Y,1
AaNpVpIypv4,37.54,-4.37,-1.64,7.01,-3.64,2.88,Informational interaction,Y,1
Aao4pRCoz24,0.31,1.18,-0.16,-0.72,-1.11,1.86,Involved persuasion,Y,1
AaoIxGCbvRk,23.51,-6.03,0.93,5.04,-2.65,3.91,Informational interaction,Y,1
aao-wVEodUw,25.0,-0.45,-3.7,-1.01,-3.36,-0.68,Informational interaction,Y,1
AaOZ-jXO4tA,17.14,-3.25,4.3,0.14,5.2,-2.47,Involved persuasion,Y,1
AAQFi46RsWw,33.95,-4.06,-4.57,-2.5,-3.42,2.12,Informational interaction,Y,1
aaQSScwZPbA,30.69,1.97,-4.6,2.69,-3.38,-0.0399999999999998,Informational interaction,Y,1
AaQxN5pE3cU,0.389999999999999,2.51,0.69,-0.47,-0.51,-0.9,Involved persuasion,Y,1
Aasj_y51dhM,11.24,5.46,1.44,-3.48,-2.41,0.0299999999999999,Imaginative narrative,Y,1
AAsS3FQzHWk,18.98,-3.69,-0.19,-0.26,-0.48,-0.52,Informational interaction,Y,1
aASsBdkLt5k,20.12,-5.31,-2.96,2.22,-3.23,-1.69,Informational interaction,Y,1
AaTKl1SIHzs,22.61,-3.47,-4.32,1.54,-0.18,2.34,Informational interaction,Y,1
AaUhIbz0DKA,6.81,-5.53,-1.63,4.41,-0.55,2.53,Involved persuasion,Y,1
AAV_iLzs2F0,23.47,-2.88,-1.71,4.85,-1.51,-0.54,Informational interaction,Y,1
AAwbvGywdOc,3.93,-2.75,2.21,2.59,-2.15,-0.31,Involved persuasion,Y,1
AaxPLnvCy08,13.17,-3.19,-1.81,2.68,-0.84,1.13,Involved persuasion,Y,1
aAxtq1mP9BA,26.07,-4.86,-7.11,3.82,-1.45,4.73,Informational interaction,Y,1
Aa-Y3H1V9V4,26.09,-2.47,-2.09,-1.01,-2.07,2.13,Informational interaction,Y,1
AaZ68KCUGMw,-6.46,2.66,0.73,3.41,0.42,0.13,General narrative exposition,Y,1
ab5LT7AGMCE,20.58,-4.35,-0.91,3.29,-2.26,1.22,Informational interaction,Y,1
aB6zejW3YIQ,40.61,-3.88,-3.25,-2.01,-0.16,2.02,Intimate interpersonal interaction,Y,1
aB7RWdZNuiY,27.7,1.61,-0.87,-2.8,-2.45,-0.69,Informational interaction,Y,1
AB32iZqiPRY,18.07,-2.11,-0.64,-0.0899999999999999,-1.38,9.85,Informational interaction,Y,1
abaJkhDFE-A,21.21,-0.97,-3.4,-3.35,-3.36,1.36,Informational interaction,Y,1
ABdZ_iVbcaA,12.12,-0.38,1.95,1.06,-0.43,0.67,Involved persuasion,Y,1
AbG5tk1t8ek,20.04,-0.0099999999999999,0.21,3.79,0.42,0.55,Informational interaction,Y,1
AbgRB3arCpY,-2.23,1.67,3.9,-5.32,0.75,0.27,General narrative exposition,Y,1
abH5wPkm6nI,15.68,-3.21,-0.86,3.53,-1.59,0.53,Involved persuasion,Y,1
abKvG1EGwa0,35.06,-1.04,-0.94,-5.46,-1.39,-0.88,Informational interaction,Y,1
ablvTijqoSE,-2.29,-2.62,6.83,1.0,5.0,-0.15,Involved persuasion,Y,1
AblyMjwXBLo,33.48,-6.28,-3.53,12.45,-1.41,0.92,Informational interaction,Y,1
AboxUKN0asM,15.71,2.15,-2.67,-2.59,2.98,0.63,Imaginative narrative,Y,1
abpb387qMko,27.15,-4.85,-3.11,0.12,-2.78,-0.31,Informational interaction,Y,1
aBQvVEOiAzE,18.44,-4.33,-1.05,-1.02,-2.21,-0.19,Informational interaction,Y,1
aBRf2Li17mk,15.62,-3.14,-0.14,-0.66,-2.19,-1.0,Involved persuasion,Y,1
aBsKvF2raTs,16.47,-4.48,-0.94,-1.8,0.99,-0.92,Involved persuasion,Y,1
ABX-1FhZCtk,15.38,-2.47,-0.49,2.63,-1.17,0.1,Involved persuasion,Y,1
aBXw-Utaa5s,23.22,-0.0999999999999999,1.39,0.0199999999999996,-1.93,0.15,Informational interaction,Y,1
AbZXzGxYmGk,14.25,0.08,-2.58,0.5,-2.44,3.76,Involved persuasion,Y,1
ACeJANmxrq4,20.71,-2.77,-1.41,-4.02,-2.22,-0.83,Informational interaction,Y,1
acG5dZ2EeEc,1.65,-2.92,0.65,3.27,5.23,-0.69,Involved persuasion,Y,1
AcIR3gHaZ90,0.5,1.77,-2.89,-0.84,1.27,-0.43,Imaginative narrative,Y,1
AcLhNpMK6oE,3.7,1.65,0.58,4.87,0.0699999999999998,0.46,Involved persuasion,Y,1
ACm8zWAyEHg,4.76,-2.48,-6.76,2.08,1.16,6.14,Involved persuasion,Y,1
aCn7RbjSOvA,32.34,-3.58,-1.72,4.96,-2.55,-2.14,Informational interaction,Y,1
aCn7s6QXVpc,-5.7,0.69,6.06,0.53,1.45,3.12,General narrative exposition,Y,1
aCo9gCtuiA0,40.08,-5.17,-4.8,-4.37,-3.33,-0.95,Intimate interpersonal interaction,Y,1
ACp8U8_RT7k,24.62,-5.07,-0.75,-5.73,-0.27,-2.38,Informational interaction,Y,1
AcQifPHcMLE,18.87,-5.53,-1.95,4.0,-0.15,-1.59,Informational interaction,Y,1
Acsbch7IlgA,8.75,-3.14,-1.09,6.08,-0.81,0.14,Involved persuasion,Y,1
acTdSU5foIs,19.17,-2.63,2.4,1.41,-0.19,0.95,Informational interaction,Y,1
ACtHlHCJk6M,-8.13,-1.66,0.62,1.21,1.78,-2.66,General narrative exposition,Y,1
aCWD2g_glhM,32.15,-3.7,-2.67,-3.97,-0.87,0.17,Informational interaction,Y,1
ACWxSsDp6Dc,29.67,-2.68,-1.09,-2.67,-0.16,-1.83,Informational interaction,Y,1
ad1oLRgWDHQ,18.55,-2.62,-2.7,-2.03,-1.94,0.57,Informational interaction,Y,1
Ad2MXYkQMPU,-9.42,3.3,4.53,-4.07,2.55,-1.28,General narrative exposition,Y,1
ad6hQ0FQ5Co,15.75,0.83,2.14,1.04,-2.42,-0.12,Involved persuasion,Y,1
AD7DoeAg-EQ,14.58,-1.76,0.3,-2.27,-2.43,3.62,Involved persuasion,Y,1
AD9La5bLRCE,10.72,-3.61,-0.32,0.18,0.15,1.33,Involved persuasion,Y,1
aD53huyv1tw,42.54,-5.93,0.46,2.8,-3.92,0.98,Intimate interpersonal interaction,Y,1
ADA1craUg3s,27.75,-1.31,-3.05,-1.64,1.19,0.95,Informational interaction,Y,1
AdAGsAKPllw,18.2,-0.0600000000000001,-1.84,3.87,-1.8,2.86,Informational interaction,Y,1
adbKg0yN750,20.33,-2.29,-0.66,0.93,-1.13,1.19,Informational interaction,Y,1
aDcENP6cHlc,8.07,-2.47,2.64,0.64,-0.9,0.07,Involved persuasion,Y,1
adCfvuRqRkg,23.65,-3.3,-3.26,-0.88,-1.5,0.81,Informational interaction,Y,1
aDCV6TaewoM,24.36,-3.42,-2.45,1.88,-1.22,-0.67,Informational interaction,Y,1
aDe8wTyFd2g,14.57,-3.44,-1.18,2.07,-2.38,1.07,Involved persuasion,Y,1
adfEOfAYxr8,30.52,-0.5,-2.79,-0.93,-1.53,-0.86,Informational interaction,Y,1
AdhCZeWpf7s,29.03,-4.29,0.87,3.11,-3.59,-0.07,Informational interaction,Y,1
aDHh1meTv6M,19.88,-4.21,-1.54,5.65,-1.54,0.62,Informational interaction,Y,1
AdJ3Rp-RyOU,35.46,1.79,-0.85,3.34,-3.24,2.36,Informational interaction,Y,1
ADmNk8p6oz0,5.26,-3.86,-1.65,-0.23,0.23,0.22,Involved persuasion,Y,1
ADo-uuAz1bM,19.41,-4.89,-3.13,-0.82,-1.73,3.52,Informational interaction,Y,1
aDrhgO9JzHA,5.34,-3.59,-2.1,-0.4,-3.92,-1.16,Involved persuasion,Y,1
AdTvL_TSFho,7.7,-1.99,-1.11,-0.46,1.01,2.41,Involved persuasion,Y,1
aDuMrm8rn3c,26.86,-0.34,-2.8,-2.58,-3.26,0.55,Informational interaction,Y,1
aD-vbj69SZw,9.13,2.29,-0.26,2.14,0.7,4.5,Involved persuasion,Y,1
aDWDNntJTfg,10.05,-2.1,-5.25,2.29,1.06,-1.28,Involved persuasion,Y,1
Adx3lSjqdUU,33.73,-5.03,-7.91,3.65,-2.7,-0.45,Informational interaction,Y,1
adx6aUyri7M,-3.23,2.64,1.94,0.18,-0.58,-0.17,General narrative exposition,Y,1
ADYyr6jmpiM,22.49,-6.02,-7.73,0.39,-2.56,2.07,Informational interaction,Y,1
ADzXSiRnwMM,5.57,-3.51,2.12,5.87,-2.59,2.68,Involved persuasion,Y,1
ae0kXVW5zmY,10.07,0.43,-0.82,4.28,2.96,0.33,Involved persuasion,Y,1
AE1YDFOyzkc,18.36,-1.12,-1.85,2.25,-3.62,2.72,Informational interaction,Y,1
aE8yOsVzMPY,20.56,-2.23,1.78,1.26,-1.21,1.77,Informational interaction,Y,1
aE707V6xagU,21.51,-3.68,-1.98,3.42,0.37,1.03,Informational interaction,Y,1
AeBBOgxX2TY,6.04,-2.29,0.32,1.19,-0.97,5.55,Involved persuasion,Y,1
aEdlwHe_Bd0,32.55,-3.36,-0.1,-1.85,-1.92,-0.78,Informational interaction,Y,1
aeeDqDO4s7M,-0.0400000000000007,4.08,2.36,-1.45,-0.76,3.09,Imaginative narrative,Y,1
aEEwgdPUeas,29.47,-5.09,-1.47,0.61,-1.88,0.67,Informational interaction,Y,1
aEhJunfh1ek,24.47,-5.37,-2.5,-2.05,-2.9,-0.4,Informational interaction,Y,1
aEhy-2T1R-g,-5.08,-1.14,0.0800000000000003,-2.5,1.61,-0.38,General narrative exposition,Y,1
aejA7f4b1-I,20.92,-3.47,-4.78,-0.52,2.52,-1.19,Informational interaction,Y,1
AEjFD5gv0us,18.0,-1.5,-2.98,-2.57,-3.26,0.17,Informational interaction,Y,1
AejhGboLdS4,14.13,-2.43,-3.31,-3.21,-2.11,0.43,Involved persuasion,Y,1
AEkrd18Mxls,17.65,-1.59,-1.33,-2.19,-0.0399999999999998,-0.73,Informational interaction,Y,1
aElqgBN1ERY,9.7,-2.81,-0.77,9.47,0.55,-0.46,Involved persuasion,Y,1
AEm0rWCDliI,-7.83,2.86,3.4,-1.05,2.74,-1.0,General narrative exposition,Y,1
aEmHap5GEFY,37.37,-4.27,-0.21,-3.66,-3.74,2.91,Informational interaction,Y,1
aeMSOUVvkdw,17.64,-5.03,-3.61,0.36,-0.5,0.9,Informational interaction,Y,1
AENDXhcpOqQ,16.48,1.14,0.22,3.82,-3.55,-0.52,Involved persuasion,Y,1
AEOZ5oA23yg,30.39,1.31,-1.17,0.960000000000001,-2.99,-0.67,Informational interaction,Y,1
AeprZ1lczTQ,7.03,-0.15,1.35,4.42,1.77,4.33,Involved persuasion,Y,1
aerBuwEzXAg,23.88,-4.2,-3.9,-4.35,0.0900000000000001,-0.43,Informational interaction,Y,1
aESK0pbir60,14.25,-3.8,0.41,6.32,4.5,2.93,Involved persuasion,Y,1
aESqB_cEe8s,31.64,-4.26,-3.23,-2.19,-2.0,1.21,Informational interaction,Y,1
AeWrsem6NKI,30.02,-2.51,-3.75,16.97,2.98,-0.93,Informational interaction,Y,1
AeXHlfhOGhU,24.05,-4.25,-2.54,-1.52,-2.06,2.64,Informational interaction,Y,1
aeXL0P8iRdk,28.21,7.771561172376103e-16,-4.28,4.19,-1.05,-2.38,Informational interaction,Y,1
AexL19IPT4k,25.92,-3.27,-2.33,-3.12,-2.91,0.4,Informational interaction,Y,1
aeZ8DTqx15c,7.34,2.09,2.86,3.14,-3.02,0.29,Involved persuasion,Y,1
AEzPuCUG_HQ,10.56,-2.84,1.99,3.64,1.38,0.5,Involved persuasion,Y,1
aF7W7PVqrZw,15.94,3.13,-6.6,7.21,6.58,-0.58,Imaginative narrative,Y,1
aF8FTVHjxfs,25.85,-2.67,-0.870000000000001,-1.61,-2.8,0.5,Informational interaction,Y,1
af9TBnrZaCY,21.54,0.79,-4.84,-3.07,1.53,-1.35,Informational interaction,Y,1
aF9-YK06bA8,34.84,-3.11,-4.73,-2.52,-2.85,-0.45,Informational interaction,Y,1
AfBC1cRfE_M,25.03,-2.88,-3.3,-1.98,-2.75,1.24,Informational interaction,Y,1
AfcltrYv2YY,21.0,-3.92,-1.33,-2.33,-1.97,-1.24,Informational interaction,Y,1
aFCT8YiIyng,8.88,-3.73,-4.5,-0.369999999999999,-2.54,2.15,Involved persuasion,Y,1
